title,genres,movie_id
I Went Down (1997),Action|Comedy|Crime,1841
Doctor Dolittle (1998),Comedy,1842
Out of Sight (1998),Action|Crime|Romance,1843
Picnic at Hanging Rock (1975),Drama|Mystery,1844
Smoke Signals (1998),Comedy|Drama,1845
Voyage to the Beginning of the World (1997),Drama,1846
Buffalo 66 (1998),Action|Comedy|Drama,1847
Armageddon (1998),Action|Adventure|Sci-Fi|Thriller,1848
Lethal Weapon 4 (1998),Action|Comedy|Crime|Drama,1849
Madeline (1998),Children's|Comedy,1850
Small Soldiers (1998),Animation|Children's|Fantasy|War,1851
Pi (1998),Sci-Fi|Thriller,1852
Whatever (1998),Drama,1853
There's Something About Mary (1998),Comedy,1854
Plan 9 from Outer Space (1958),Horror|Sci-Fi,1855
Wings (1927),Drama|Romance|War,1856
"Broadway Melody, The (1929)",Musical,1857
All Quiet on the Western Front (1930),War,1858
Cimarron (1931),Western,1859
Grand Hotel (1932),Drama,1860
Cavalcade (1933),Drama,1861
Mutiny on the Bounty (1935),Adventure,1862
"Great Ziegfeld, The (1936)",Musical,1863
"Life of Émile Zola, The (1937)",Drama,1864
You Can't Take It With You (1938),Comedy,1865
How Green Was My Valley (1941),Drama,1866
Mrs. Miniver (1942),Drama|War,1867
Going My Way (1944),Comedy,1868
"Lost Weekend, The (1945)",Drama,1869
"Best Years of Our Lives, The (1946)",Drama|War,1870
Gentleman's Agreement (1947),Drama,1871
Hamlet (1948),Drama,1872
All the King's Men (1949),Drama,1873
"Greatest Show on Earth, The (1952)",Drama,1874
From Here to Eternity (1953),Drama|Romance|War,1875
On the Waterfront (1954),Crime|Drama,1876
Marty (1955),Drama|Romance,1877
West Side Story (1961),Musical|Romance,1878
Tom Jones (1963),Comedy,1879
"Man for All Seasons, A (1966)",Drama,1880
In the Heat of the Night (1967),Drama|Mystery,1881
Oliver! (1968),Musical,1882
Midnight Cowboy (1969),Drama,1883
"French Connection, The (1971)",Action|Crime|Drama|Thriller,1884
Rocky (1976),Action|Drama,1885
Kramer Vs. Kramer (1979),Drama,1886
Ordinary People (1980),Drama,1887
Chariots of Fire (1981),Drama,1888
Terms of Endearment (1983),Comedy|Drama,1889
Out of Africa (1985),Drama|Romance,1890
"Last Emperor, The (1987)",Drama|War,1891
Rain Man (1988),Drama,1892
Driving Miss Daisy (1989),Drama,1893
Take the Money and Run (1969),Comedy,1894
Klute (1971),Drama|Mystery,1895
Repo Man (1984),Comedy|Sci-Fi,1896
Metropolitan (1990),Comedy,1897
Labyrinth (1986),Adventure|Children's|Fantasy,1898
"Breakfast Club, The (1985)",Comedy|Drama,1899
"Nightmare on Elm Street Part 2: Freddy's Revenge, A (1985)",Horror,1900
"Nightmare on Elm Street 3: Dream Warriors, A (1987)",Horror,1901
"Nightmare on Elm Street 4: The Dream Master, A (1988)",Horror,1902
"Nightmare on Elm Street 5: The Dream Child, A (1989)",Horror,1903
Freddy's Dead: The Final Nightmare (1991),Horror,1904
Friday the 13th (1980),Horror,1905
Friday the 13th Part 2 (1981),Horror,1906
Friday the 13th Part 3: 3D (1982),Horror,1907
Friday the 13th: The Final Chapter (1984),Horror,1908
Friday the 13th Part V: A New Beginning (1985),Horror,1909
Friday the 13th Part VI: Jason Lives (1986),Horror,1910
Friday the 13th Part VII: The New Blood (1988),Horror,1911
Friday the 13th Part VIII: Jason Takes Manhattan (1989),Horror,1912
Halloween (1978),Horror,1913
Halloween II (1981),Horror,1914
Halloween III: Season of the Witch (1983),Horror,1915
Halloween 4: The Return of Michael Myers (1988),Horror,1916
Halloween 5: The Revenge of Michael Myers (1989),Horror,1917
Prom Night (1980),Horror,1918
Hello Mary Lou: Prom Night II (1987),Horror,1919
Prom Night III: The Last Kiss (1989),Horror,1920
Prom Night IV: Deliver Us From Evil (1992),Horror,1921
Child's Play (1988),Horror,1922
Child's Play 2 (1990),Horror,1923
Child's Play 3 (1992),Horror,1924
Poltergeist (1982),Horror|Thriller,1925
Poltergeist II: The Other Side (1986),Horror|Thriller,1926
Poltergeist III (1988),Horror|Thriller,1927
"Exorcist, The (1973)",Horror,1928
Exorcist II: The Heretic (1977),Horror,1929
"Exorcist III, The (1990)",Horror,1930
Lethal Weapon (1987),Action|Comedy|Crime|Drama,1931
Lethal Weapon 2 (1989),Action|Comedy|Crime|Drama,1932
Lethal Weapon 3 (1992),Action|Comedy|Crime|Drama,1933
Gremlins (1984),Comedy|Horror,1934
Gremlins 2: The New Batch (1990),Comedy|Horror,1935
"Goonies, The (1985)",Adventure|Children's|Fantasy,1936
"Mask of Zorro, The (1998)",Action|Adventure|Romance,1937
Polish Wedding (1998),Comedy,1938
"This World, Then the Fireworks (1996)",Crime|Drama|Film-Noir,1939
Soylent Green (1973),Sci-Fi|Thriller,1940
Metropolis (1926),Sci-Fi,1941
Back to the Future Part II (1989),Comedy|Sci-Fi,1942
Back to the Future Part III (1990),Comedy|Sci-Fi|Western,1943
"Poseidon Adventure, The (1972)",Action|Adventure,1944
Freaky Friday (1977),Children's|Comedy,1945
"Absent Minded Professor, The (1961)",Children's|Comedy|Fantasy,1946
"Apple Dumpling Gang Rides Again, The (1979)",Children's|Comedy|Western,1947
Babes in Toyland (1961),Children's|Fantasy|Musical,1948
Bambi (1942),Animation|Children's,1949
Seven Samurai (The Magnificent Seven) (Shichinin no samurai) (1954),Action|Drama,1950
Dangerous Liaisons (1988),Drama|Romance,1951
Dune (1984),Fantasy|Sci-Fi,1952
"Last Temptation of Christ, The (1988)",Drama,1953
"Godfather: Part III, The (1990)",Action|Crime|Drama,1954
"Rapture, The (1991)",Drama|Mystery,1955
Lolita (1997),Drama|Romance,1956
Disturbing Behavior (1998),Horror|Thriller,1957
Mafia! (1998),Comedy|Crime,1958
Saving Private Ryan (1998),Action|Drama|War,1959
Billy's Hollywood Screen Kiss (1997),Comedy|Romance,1960
East Palace West Palace (Dong gong xi gong) (1997),Drama,1961
"$1,000,000 Duck (1971)",Children's|Comedy,1962
"Barefoot Executive, The (1971)",Children's|Comedy,1963
"Black Cauldron, The (1985)",Animation|Children's,1964
"Black Hole, The (1979)",Sci-Fi,1965
Blackbeard's Ghost (1968),Children's|Comedy,1966
Blank Check (1994),Children's|Comedy,1967
Candleshoe (1977),Adventure|Children's|Comedy,1968
"Cat from Outer Space, The (1978)",Children's|Comedy|Sci-Fi,1969
Cheetah (1989),Adventure|Children's,1970
"Computer Wore Tennis Shoes, The (1970)",Children's|Comedy,1971
Condorman (1981),Action|Adventure|Children's|Comedy,1972
D2: The Mighty Ducks (1994),Children's|Comedy,1973
Darby O'Gill and the Little People (1959),Adventure|Children's|Fantasy,1974
"Devil and Max Devlin, The (1981)",Comedy,1975
"Far Off Place, A (1993)",Adventure|Children's|Drama|Romance,1976
Flight of the Navigator (1986),Adventure|Children's|Sci-Fi,1977
"Gnome-Mobile, The (1967)",Children's,1978
"Great Mouse Detective, The (1986)",Animation|Children's,1979
"Happiest Millionaire, The (1967)",Comedy|Musical,1980
Herbie Goes Bananas (1980),Adventure|Children's|Comedy,1981
Herbie Goes to Monte Carlo (1977),Adventure|Children's|Comedy,1982
Hocus Pocus (1993),Children's|Comedy,1983
"Honey, I Blew Up the Kid (1992)",Children's|Comedy|Sci-Fi,1984
"Honey, I Shrunk the Kids (1989)",Adventure|Children's|Comedy|Fantasy|Sci-Fi,1985
Hot Lead and Cold Feet (1978),Comedy|Western,1986
In Search of the Castaways (1962),Adventure|Children's,1987
"Incredible Journey, The (1963)",Adventure|Children's,1988
"Negotiator, The (1998)",Action|Thriller,1989
"Parent Trap, The (1998)",Children's|Drama,1990
BASEketball (1998),Comedy,1991
Full Tilt Boogie (1997),Documentary,1992
"Governess, The (1998)",Drama|Romance,1993
Seventh Heaven (Le Septième ciel) (1997),Drama|Romance,1994
Roger & Me (1989),Comedy|Documentary,1995
"Purple Rose of Cairo, The (1985)",Comedy|Drama|Romance,1996
Out of the Past (1947),Film-Noir,1997
Doctor Zhivago (1965),Drama|Romance|War,1998
Fanny and Alexander (1982),Drama,1999
"Trip to Bountiful, The (1985)",Drama,2000
Tender Mercies (1983),Drama,2001
And the Band Played On (1993),Drama,2002
"'burbs, The (1989)",Comedy,2003
Fandango (1985),Comedy,2004
"Night Porter, The (Il Portiere di notte) (1974)",Drama,2005
Mephisto (1981),Drama|War,2006
Blue Velvet (1986),Drama|Mystery,2007
"Journey of Natty Gann, The (1985)",Adventure|Children's,2008
"Jungle Book, The (1967)",Animation|Children's|Comedy|Musical,2009
Kidnapped (1960),Children's|Drama,2010
Lady and the Tramp (1955),Animation|Children's|Comedy|Musical|Romance,2011
"Little Mermaid, The (1989)",Animation|Children's|Comedy|Musical|Romance,2012
"Mighty Ducks, The (1992)",Children's|Comedy,2013
"Muppet Christmas Carol, The (1992)",Children's|Musical,2014
Newsies (1992),Children's|Musical,2015
101 Dalmatians (1961),Animation|Children's,2016
One Magic Christmas (1985),Drama|Fantasy,2017
Peter Pan (1953),Animation|Children's|Fantasy|Musical,2018
Popeye (1980),Adventure|Comedy|Musical,2019
"Rescuers Down Under, The (1990)",Animation|Children's,2020
"Rescuers, The (1977)",Animation|Children's,2021
Return from Witch Mountain (1978),Children's|Sci-Fi,2022
"Return of Jafar, The (1993)",Animation|Children's|Musical,2023
Return to Oz (1985),Adventure|Children's|Fantasy|Sci-Fi,2024
"Rocketeer, The (1991)",Action|Adventure|Sci-Fi,2025
"Shaggy D.A., The (1976)",Children's|Comedy,2026
Sleeping Beauty (1959),Animation|Children's|Musical,2027
Something Wicked This Way Comes (1983),Children's|Horror,2028
Son of Flubber (1963),Children's|Comedy,2029
Song of the South (1946),Adventure|Animation|Children's|Musical,2030
Splash (1984),Comedy|Fantasy|Romance,2031
Squanto: A Warrior's Tale (1994),Adventure|Drama,2032
Steamboat Willie (1940),Animation|Children's|Comedy|Musical,2033
Tall Tale (1994),Adventure|Children's,2034
Tex (1982),Drama,2035
Tron (1982),Action|Adventure|Fantasy|Sci-Fi,2036
Swing Kids (1993),Drama|War,2037
Halloween: H20 (1998),Horror|Thriller,2038
L.A. Story (1991),Comedy|Romance,2039
"Jerk, The (1979)",Comedy,2040
Dead Men Don't Wear Plaid (1982),Comedy|Crime|Thriller,2041
"Man with Two Brains, The (1983)",Comedy,2042
Grand Canyon (1991),Crime|Drama,2043
Graveyard Shift (1990),Horror|Thriller,2044
"Outsiders, The (1983)",Drama,2045
Indiana Jones and the Temple of Doom (1984),Action|Adventure,2046
"Lord of the Rings, The (1978)",Adventure|Animation|Children's|Sci-Fi,2047
Nineteen Eighty-Four (1984),Drama|Sci-Fi,2048
"Dead Zone, The (1983)",Horror|Thriller,2049
Maximum Overdrive (1986),Horror,2050
Needful Things (1993),Drama|Horror,2051
Cujo (1983),Horror|Thriller,2052
Children of the Corn (1984),Horror|Thriller,2053
All Dogs Go to Heaven (1989),Animation|Children's,2054
"Addams Family, The (1991)",Comedy,2055
Ever After: A Cinderella Story (1998),Drama|Romance,2056
Snake Eyes (1998),Action|Crime|Mystery|Thriller,2057
"First Love, Last Rites (1997)",Drama|Romance,2058
Safe Men (1998),Comedy,2059
"Saltmen of Tibet, The (1997)",Documentary,2060
Atlantic City (1980),Crime|Drama|Romance,2061
Autumn Sonata (Höstsonaten ) (1978),Drama,2062
Who's Afraid of Virginia Woolf? (1966),Drama,2063
Adventures in Babysitting (1987),Adventure|Comedy,2064
Weird Science (1985),Comedy,2065
Doctor Dolittle (1967),Adventure|Musical,2066
"Nutty Professor, The (1963)",Comedy,2067
Charlotte's Web (1973),Animation|Children's,2068
Watership Down (1978),Animation|Children's|Drama|Fantasy,2069
"Secret of NIMH, The (1982)",Animation|Children's,2070
"Dark Crystal, The (1982)",Children's|Fantasy|Sci-Fi,2071
"American Tail, An (1986)",Animation|Children's|Comedy,2072
"American Tail: Fievel Goes West, An (1991)",Animation|Children's|Comedy,2073
Legend (1985),Adventure|Fantasy|Romance,2074
Sixteen Candles (1984),Comedy,2075
Pretty in Pink (1986),Comedy|Drama|Romance,2076
St. Elmo's Fire (1985),Drama|Romance,2077
"Clan of the Cave Bear, The (1986)",Drama,2078
House (1986),Comedy|Horror,2079
House II: The Second Story (1987),Comedy|Horror,2080
"Gods Must Be Crazy, The (1980)",Comedy,2081
"Gods Must Be Crazy II, The (1989)",Comedy,2082
Air Bud: Golden Receiver (1998),Children's|Comedy,2083
"Avengers, The (1998)",Action|Adventure,2084
How Stella Got Her Groove Back (1998),Drama|Romance,2085
"Slums of Beverly Hills, The (1998)",Comedy,2086
"Best Man, The (Il Testimone dello sposo) (1997)",Comedy|Drama,2087
"Chambermaid on the Titanic, The (1998)",Romance,2088
"Henry: Portrait of a Serial Killer, Part 2 (1996)",Crime|Horror,2089
Henry: Portrait of a Serial Killer (1990),Crime|Horror,2090
Rosemary's Baby (1968),Horror|Thriller,2091
"NeverEnding Story, The (1984)",Adventure|Children's|Fantasy,2092
"NeverEnding Story II: The Next Chapter, The (1990)",Adventure|Children's|Fantasy,2093
Attack of the Killer Tomatoes! (1980),Comedy|Horror,2094
Surf Nazis Must Die (1987),Drama,2095
Your Friends and Neighbors (1998),Drama,2096
Return to Paradise (1998),Drama|Romance,2097
Blade (1998),Action|Adventure|Horror,2098
Dance with Me (1998),Drama|Romance,2099
Dead Man on Campus (1998),Comedy,2100
Wrongfully Accused (1998),Action|Comedy,2101
"Next Stop, Wonderland (1998)",Comedy|Drama|Romance,2102
"Strike! (a.k.a. All I Wanna Do, The Hairy Bird) (1998)",Comedy,2103
"Navigator: A Mediaeval Odyssey, The (1988)",Adventure|Fantasy|Sci-Fi,2104
Beetlejuice (1988),Comedy|Fantasy,2105
Déjà Vu (1997),Drama|Romance,2106
Rope (1948),Thriller,2107
Family Plot (1976),Comedy|Thriller,2108
Frenzy (1972),Thriller,2109
Topaz (1969),Thriller,2110
Torn Curtain (1966),Thriller,2111
Marnie (1964),Thriller,2112
"Wrong Man, The (1956)",Drama|Film-Noir|Thriller,2113
"Man Who Knew Too Much, The (1956)",Thriller,2114
"Trouble with Harry, The (1955)",Mystery|Thriller,2115
I Confess (1953),Thriller,2116
Strangers on a Train (1951),Film-Noir|Thriller,2117
Stage Fright (1950),Mystery|Thriller,2118
54 (1998),Drama,2119
I Married A Strange Person (1997),Animation,2120
Why Do Fools Fall In Love? (1998),Drama,2121
"Merry War, A (1997)",Comedy,2122
See the Sea (Regarde la mer) (1997),Drama,2123
Willow (1988),Action|Adventure|Fantasy,2124
"Untouchables, The (1987)",Action|Crime|Drama,2125
Dirty Work (1998),Comedy,2126
Knock Off (1998),Action,2127
Firelight (1997),Drama,2128
Modulations (1998),Documentary,2129
Phoenix (1998),Crime|Drama,2130
Under Capricorn (1949),Drama,2131
"Paradine Case, The (1947)",Drama,2132
Lifeboat (1944),Drama|Thriller|War,2133
Shadow of a Doubt (1943),Film-Noir|Thriller,2134
Saboteur (1942),Thriller,2135
Mr. & Mrs. Smith (1941),Comedy,2136
Suspicion (1941),Mystery|Thriller,2137
Jamaica Inn (1939),Drama,2138
"Lady Vanishes, The (1938)",Comedy|Mystery|Romance|Thriller,2139
Young and Innocent (1937),Crime|Thriller,2140
Sabotage (1936),Thriller,2141
Secret Agent (1936),Thriller,2142
"Man Who Knew Too Much, The (1934)",Thriller,2143
Waltzes from Vienna (1933),Comedy|Musical,2144
Number Seventeen (1932),Thriller,2145
Rich and Strange (1932),Comedy|Romance,2146
"Skin Game, The (1931)",Drama,2147
Elstree Calling (1930),Comedy|Musical,2148
Juno and Paycock (1930),Drama,2149
Murder! (1930),Mystery|Thriller,2150
"Manxman, The (1929)",Drama,2151
Blackmail (1929),Thriller,2152
Champagne (1928),Comedy,2153
"Farmer's Wife, The (1928)",Comedy,2154
Downhill (1927),Drama,2155
Easy Virtue (1927),Drama,2156
"Ring, The (1927)",Drama,2157
"Lodger, The (1926)",Thriller,2158
"Mountain Eagle, The (1926)",Drama,2159
"Pleasure Garden, The (1925)",Drama,2160
Always Tell Your Wife (1923),Comedy,2161
Rounders (1998),Crime|Drama,2162
Cube (1997),Sci-Fi|Thriller,2163
Digging to China (1998),Drama,2164
Let's Talk About Sex (1998),Drama,2165
One Man's Hero (1999),Drama|War,2166
Simon Birch (1998),Drama,2167
Without Limits (1998),Drama,2168
Seven Beauties (Pasqualino Settebellezze) (1976),Comedy|Drama,2169
Swept Away (Travolti da un insolito destino nell'azzurro mare d'Agosto) (1975),Comedy|Drama,2170
My Bodyguard (1980),Drama,2171
Class (1983),Comedy,2172
"Grandview, U.S.A. (1984)",Drama,2173
Broadcast News (1987),Comedy|Drama|Romance,2174
"Allnighter, The (1987)",Comedy|Romance,2175
Working Girl (1988),Comedy|Drama,2176
Stars and Bars (1988),Comedy,2177
Married to the Mob (1988),Comedy,2178
Say Anything... (1989),Comedy|Drama|Romance,2179
My Blue Heaven (1990),Comedy,2180
Men Don't Leave (1990),Drama,2181
"Cabinet of Dr. Ramirez, The (1991)",Comedy,2182
Hero (1992),Comedy|Drama,2183
Toys (1992),Action|Comedy|Fantasy,2184
Choices (1981),Drama,2185
Young Doctors in Love (1982),Comedy,2186
Parasite (1982),Horror|Sci-Fi,2187
No Small Affair (1984),Comedy|Romance,2188
Master Ninja I (1984),Action,2189
Blame It on Rio (1984),Comedy|Romance,2190
Wisdom (1986),Action|Crime,2191
One Crazy Summer (1986),Comedy,2192
About Last Night... (1986),Comedy|Drama|Romance,2193
"Seventh Sign, The (1988)",Thriller,2194
We're No Angels (1989),Drama,2195
Nothing But Trouble (1991),Adventure|Comedy,2196
"Butcher's Wife, The (1991)",Comedy|Romance,2197
Mortal Thoughts (1991),Mystery|Thriller,2198
"Few Good Men, A (1992)",Crime|Drama,2199
Indecent Proposal (1993),Drama,2200
"Century of Cinema, A (1994)",Documentary,2201
Permanent Midnight (1998),Drama,2202
One True Thing (1998),Drama,2203
Rush Hour (1998),Action|Thriller,2204
Lilian's Story (1995),Drama,2205
Six-String Samurai (1998),Action|Adventure|Sci-Fi,2206
"Soldier's Daughter Never Cries, A (1998)",Drama,2207
Somewhere in the City (1997),Drama,2208
Ronin (1998),Action|Crime|Thriller,2209
Urban Legend (1998),Horror|Thriller,2210
Clay Pigeons (1998),Crime,2211
Monument Ave. (1998),Crime,2212
Pecker (1998),Comedy|Drama,2213
"Sheltering Sky, The (1990)",Drama,2214
Bandit Queen (1994),Drama,2215
If.... (1968),Drama,2216
"Fiendish Plot of Dr. Fu Manchu, The (1980)",Comedy,2217
Them! (1954),Sci-Fi|Thriller|War,2218
"Thing, The (1982)",Action|Horror|Sci-Fi|Thriller,2219
"Player, The (1992)",Comedy|Drama,2220
Stardust Memories (1980),Comedy|Drama,2221
Edward Scissorhands (1990),Drama|Romance,2222
Overnight Delivery (1996),Romance,2223
Shadrach (1998),Drama,2224
Antz (1998),Animation|Children's,2225
"Impostors, The (1998)",Comedy,2226
"Night at the Roxbury, A (1998)",Comedy,2227
What Dreams May Come (1998),Drama|Romance,2228
Strangeland (1998),Thriller,2229
"Battle of the Sexes, The (1959)",Comedy,2230
"Producers, The (1968)",Comedy|Musical,2231
History of the World: Part I (1981),Comedy,2232
My Cousin Vinny (1992),Comedy,2233
Nashville (1975),Drama|Musical,2234
Love Is the Devil (1998),Drama,2235
Slam (1998),Drama,2236
Holy Man (1998),Comedy,2237
One Tough Cop (1998),Action|Drama,2238
Detroit 9000 (1973),Action|Crime,2239
"Inheritors, The (Die Siebtelbauern) (1998)",Drama,2240
"Mighty, The (1998)",Drama,2241
2010 (1984),Mystery|Sci-Fi,2242
Children of a Lesser God (1986),Drama,2243
"Elephant Man, The (1980)",Drama,2244
Beloved (1998),Drama,2245
Bride of Chucky (1998),Horror|Thriller,2246
Practical Magic (1998),Drama|Romance,2247
"Alarmist, The (1997)",Comedy,2248
Happiness (1998),Comedy,2249
Reach the Rock (1997),Comedy,2250
Apt Pupil (1998),Drama|Thriller,2251
Pleasantville (1998),Comedy,2252
Soldier (1998),Action|Adventure|Sci-Fi|Thriller|War,2253
"Cruise, The (1998)",Documentary,2254
Life Is Beautiful (La Vita è bella) (1997),Comedy|Drama,2255
Orgazmo (1997),Comedy,2256
Shattered Image (1998),Drama|Thriller,2257
Tales from the Darkside: The Movie (1990),Horror,2258
Vampires (1998),Horror,2259
American History X (1998),Drama,2260
Hands on a Hard Body (1996),Documentary,2261
Living Out Loud (1998),Comedy|Romance,2262
Belly (1998),Crime|Drama,2263
Gods and Monsters (1998),Drama,2264
"Siege, The (1998)",Action|Thriller,2265
"Waterboy, The (1998)",Comedy,2266
Elizabeth (1998),Drama,2267
Velvet Goldmine (1998),Drama,2268
I Still Know What You Did Last Summer (1998),Horror|Mystery|Thriller,2269
I'll Be Home For Christmas (1998),Comedy|Romance,2270
Meet Joe Black (1998),Romance,2271
Dancing at Lughnasa (1998),Drama,2272
Hard Core Logo (1996),Comedy,2273
"Naked Man, The (1998)",Drama,2274
Runaway Train (1985),Action|Adventure|Drama|Thriller,2275
Desert Bloom (1986),Drama,2276
"Stepford Wives, The (1975)",Sci-Fi|Thriller,2277
"Pope of Greenwich Village, The (1984)",Action,2278
Sid and Nancy (1986),Drama,2279
Mona Lisa (1986),Comedy|Thriller,2280
Heart Condition (1990),Comedy,2281
Nights of Cabiria (Le Notti di Cabiria) (1957),Drama,2282
"Big Chill, The (1983)",Comedy|Drama,2283
Enemy of the State (1998),Action|Thriller,2284
"Rugrats Movie, The (1998)",Animation|Children's|Comedy,2285
"Bug's Life, A (1998)",Animation|Children's|Comedy,2286
Celebrity (1998),Comedy,2287
Central Station (Central do Brasil) (1998),Drama,2288
Savior (1998),Drama,2289
Waking Ned Devine (1998),Comedy,2290
"Celebration, The (Festen) (1998)",Drama,2291
Pink Flamingos (1972),Comedy,2292
Glen or Glenda (1953),Drama,2293
Godzilla (Gojira) (1954),Action|Sci-Fi,2294
Godzilla (Gojira) (1984),Action|Sci-Fi,2295
King Kong vs. Godzilla (Kingukongu tai Gojira) (1962),Action|Sci-Fi,2296
King Kong (1933),Action|Adventure|Horror,2297
King Kong (1976),Action|Adventure|Horror,2298
King Kong Lives (1986),Action|Adventure|Horror,2299
Desperately Seeking Susan (1985),Comedy|Romance,2300
"Emerald Forest, The (1985)",Action|Adventure|Drama,2301
Fletch (1985),Comedy,2302
Fletch Lives (1989),Comedy,2303
Red Sonja (1985),Action|Adventure,2304
Gung Ho (1986),Comedy|Drama,2305
"Money Pit, The (1986)",Comedy,2306
"View to a Kill, A (1985)",Action,2307
Lifeforce (1985),Horror|Sci-Fi,2308
Police Academy (1984),Comedy,2309
Police Academy 2: Their First Assignment (1985),Comedy,2310
Police Academy 3: Back in Training (1986),Comedy,2311
Police Academy 4: Citizens on Patrol (1987),Comedy,2312
Police Academy 5: Assignment: Miami Beach (1988),Comedy,2313
Police Academy 6: City Under Siege (1989),Comedy,2314
Babe: Pig in the City (1998),Children's|Comedy,2315
Home Fries (1998),Comedy|Romance,2316
Jerry Springer: Ringmaster (1998),Drama,2317
Very Bad Things (1998),Comedy|Crime,2318
Steam: The Turkish Bath (Hamam) (1997),Drama|Romance,2319
Psycho (1998),Crime|Horror|Thriller,2320
Little Voice (1998),Comedy,2321
"Simple Plan, A (1998)",Crime|Thriller,2322
Jack Frost (1998),Comedy|Drama,2323
Star Trek: Insurrection (1998),Action|Sci-Fi,2324
"Prince of Egypt, The (1998)",Animation|Musical,2325
Rushmore (1998),Comedy,2326
Shakespeare in Love (1998),Comedy|Romance,2327
Mass Appeal (1984),Drama,2328
Miracle on 34th Street (1947),Drama,2329
Santa Claus: The Movie (1985),Adventure|Children's|Fantasy,2330
Prancer (1989),Children's|Drama,2331
Pale Rider (1985),Western,2332
Rambo: First Blood Part II (1985),Action|War,2333
First Blood (1982),Action,2334
Rambo III (1988),Action|War,2335
"Jewel of the Nile, The (1985)",Action|Adventure|Comedy|Romance,2336
Romancing the Stone (1984),Action|Adventure|Comedy|Romance,2337
Cocoon (1985),Comedy|Sci-Fi,2338
Cocoon: The Return (1988),Comedy|Sci-Fi,2339
Rocky II (1979),Action|Drama,2340
Rocky III (1982),Action|Drama,2341
Rocky IV (1985),Action|Drama,2342
Rocky V (1990),Action|Drama,2343
Clue (1985),Comedy|Mystery,2344
Young Sherlock Holmes (1985),Action|Adventure|Mystery,2345
Violets Are Blue... (1986),Drama|Romance,2346
Back to School (1986),Comedy,2347
Heartburn (1986),Comedy|Drama,2348
Nothing in Common (1986),Comedy,2349
Extremities (1986),Drama|Thriller,2350
"Karate Kid, The (1984)",Drama,2351
"Karate Kid, Part II, The (1986)",Action|Adventure|Drama,2352
"Karate Kid III, The (1989)",Action|Adventure|Drama,2353
Christmas Vacation (1989),Comedy,2354
You've Got Mail (1998),Comedy|Romance,2355
"General, The (1998)",Crime,2356
"Theory of Flight, The (1998)",Comedy|Drama|Romance,2357
"Thin Red Line, The (1998)",Action|Drama|War,2358
"Faculty, The (1998)",Horror|Sci-Fi,2359
Mighty Joe Young (1998),Adventure|Children's|Drama,2360
Mighty Joe Young (1949),Adventure|Children's|Drama,2361
Patch Adams (1998),Comedy|Drama,2362
Stepmom (1998),Drama,2363
"Civil Action, A (1998)",Drama,2364
Down in the Delta (1998),Drama,2365
Hurlyburly (1998),Drama,2366
Tea with Mussolini (1999),Comedy,2367
Wilde (1997),Drama,2368
Outside Ozona (1998),Drama|Thriller,2369
Affliction (1997),Drama,2370
Another Day in Paradise (1998),Drama,2371
"Hi-Lo Country, The (1998)",Drama|Western,2372
Hilary and Jackie (1998),Drama,2373
Playing by Heart (1998),Drama|Romance,2374
24 7: Twenty Four Seven (1997),Comedy|Drama,2375
At First Sight (1999),Drama,2376
In Dreams (1999),Thriller,2377
Varsity Blues (1999),Comedy|Drama,2378
Virus (1999),Horror|Sci-Fi,2379
"Garbage Pail Kids Movie, The (1987)",Adventure|Children's,2380
Howard the Duck (1986),Adventure|Children's|Sci-Fi,2381
"Gate, The (1987)",Horror,2382
"Gate II: Trespassers, The (1990)",Horror,2383
"Boy Who Could Fly, The (1986)",Drama|Fantasy,2384
"Fly, The (1958)",Horror|Sci-Fi,2385
"Fly, The (1986)",Horror|Sci-Fi,2386
"Fly II, The (1989)",Horror|Sci-Fi,2387
Running Scared (1986),Action|Comedy,2388
Armed and Dangerous (1986),Comedy|Crime,2389
"Texas Chainsaw Massacre, The (1974)",Horror,2390
"Texas Chainsaw Massacre 2, The (1986)",Horror,2391
Leatherface: Texas Chainsaw Massacre III (1990),Horror,2392
"Return of the Texas Chainsaw Massacre, The (1994)",Horror,2393
Ruthless People (1986),Comedy,2394
Trick or Treat (1986),Horror,2395
Deadly Friend (1986),Horror,2396
Belizaire the Cajun (1986),Drama,2397
"Name of the Rose, The (1986)",Mystery,2398
Jumpin' Jack Flash (1986),Action|Comedy|Romance|Thriller,2399
Peggy Sue Got Married (1986),Comedy|Romance,2400
Crocodile Dundee (1986),Adventure|Comedy,2401
Crocodile Dundee II (1988),Adventure|Comedy,2402
Tough Guys (1986),Comedy,2403
Soul Man (1986),Comedy,2404
"Color of Money, The (1986)",Drama,2405
52 Pick-Up (1986),Action|Mystery|Thriller,2406
Heartbreak Ridge (1986),Action|War,2407
Firewalker (1986),Adventure,2408
Three Amigos! (1986),Comedy|Western,2409
Gloria (1999),Drama|Thriller,2410
Dry Cleaning (Nettoyage à sec) (1997),Drama,2411
My Name Is Joe (1998),Drama|Romance,2412
Still Crazy (1998),Comedy|Romance,2413
"Day of the Beast, The (El Día de la bestia) (1995)",Comedy|Horror|Thriller,2414
Tinseltown (1998),Comedy,2415
She's All That (1999),Comedy|Romance,2416
24-hour Woman (1998),Drama,2417
"Blood, Guts, Bullets and Octane (1998)",Action|Comedy,2418
Peeping Tom (1960),Drama|Horror|Thriller,2419
Spanish Fly (1998),Drama,2420
